,id,username,tweet_text,retweets,location,created_at,sentiment,subjectivity,created_at_est,created_date
1,1338347204440952832,realDonaldTrump,"Democrats weakened the Signature Verification (and other) safeguards in Georgia. @staceyabrams played @BrianKempGA &amp; Secretary of State, for fools. Consent Decree, which is terrible for Republicans (and honest people!), must be opened up NOW - David, Kelly, and I will then win!",5080,"Washington, DC",2020-12-14 04:56:53,0.15625,0.66875,2020-12-13 23:56:53-05:00,2020-12-13
0,1338352220614635520,realDonaldTrump,A great honor! ,6858,"Washington, DC",2020-12-14 05:16:49,1.0,0.75,2020-12-14 00:16:49-05:00,2020-12-14
0,1338483200046354434,realDonaldTrump,"“Why did the Swing States stop counting in the middle of the night?” @MariaBartiromo Because they waited to find out how many ballots they had to produce in order to steal the Rigged Election. They were so far behind that they needed time, &amp; a fake “water main break”, to recover!",10740,"Washington, DC",2020-12-14 13:57:17,-0.015277777777777788,0.5888888888888889,2020-12-14 08:57:17-05:00,2020-12-14
0,1338490171801661441,realDonaldTrump,First Vaccine Administered. Congratulations USA! Congratulations WORLD!,13334,"Washington, DC",2020-12-14 14:24:59,0.390625,0.3333333333333333,2020-12-14 09:24:59-05:00,2020-12-14
0,1338574268154646528,realDonaldTrump,WOW. This report shows massive fraud. Election changing result! ,12197,"Washington, DC",2020-12-14 19:59:09,0.05,1.0,2020-12-14 14:59:09-05:00,2020-12-14
0,1338614514493878273,realDonaldTrump,"...Deputy Attorney General Jeff Rosen, an outstanding person, will become Acting Attorney General. Highly respected Richard Donoghue will be taking over the duties of Deputy Attorney General. Thank you to all! ",13886,"Washington, DC",2020-12-14 22:39:05,0.13708333333333336,0.48583333333333334,2020-12-14 17:39:05-05:00,2020-12-14
1,1338614499981602819,realDonaldTrump,"Just had a very nice meeting with Attorney General Bill Barr at the White House. Our relationship has been a very good one, he has done an outstanding job! As per letter, Bill will be leaving just before Christmas to spend the holidays with his family...",17961,"Washington, DC",2020-12-14 22:39:01,0.47300000000000003,0.631,2020-12-14 17:39:01-05:00,2020-12-14
0,1338718081443622912,realDonaldTrump,"Thank you Kevin. Many Trump votes were routed to Biden. The highly respected Michigan Judge released this epic report. True all over the Country. This Fake Election can no longer stand. Get moving Republicans. Big Swing State Win!  75,000,000 VOTES. ",9391,"Washington, DC",2020-12-15 05:30:37,0.22999999999999998,0.5128571428571428,2020-12-15 00:30:37-05:00,2020-12-15
1,1338715842931023873,realDonaldTrump,"This is BIG NEWS. Dominion Voting Machines are a disaster all over the Country. Changed the results of a landslide election. Can’t let this happen. Thank you for the genius, bravery, and patriotism of the Judge. Should get a medal! ",16019,"Washington, DC",2020-12-15 05:21:43,0.0,0.1,2020-12-15 00:21:43-05:00,2020-12-15
0,1338876692073426944,realDonaldTrump,Mo Brooks: ‘Trump Won the Electoral College‘ --- I Can Be a Part of the ‘Surrender Caucus‘ or I Can Fight for Our Country  via @BreitbartNews,9049,"Washington, DC",2020-12-15 16:00:53,0.0,0.0,2020-12-15 11:00:53-05:00,2020-12-15
1,1338871862315667456,realDonaldTrump,Tremendous evidence pouring in on voter fraud. There has never been anything like this in our Country!,23714,"Washington, DC",2020-12-15 15:41:41,0.41666666666666663,1.0,2020-12-15 10:41:41-05:00,2020-12-15
2,1338852676654821376,realDonaldTrump,"68% error rate in Michigan Voting Machines. Should be, by law, a tiny percentage of one percent. Did Michigan Secretary of State break the law? Stay tuned!",34294,"Washington, DC",2020-12-15 14:25:27,0.0,0.5,2020-12-15 09:25:27-05:00,2020-12-15
3,1338851758819389441,realDonaldTrump,"Tremendous problems being found with voting machines. They are so far off it is ridiculous. Able to take a landslide victory and reduce it to a tight loss. This is not what the USA is all about. Law enforcement shielding machines. DO NOT TAMPER, a crime. Much more to come!",32195,"Washington, DC",2020-12-15 14:21:48,0.17440476190476192,0.7351190476190476,2020-12-15 09:21:48-05:00,2020-12-15
0,1339013823282499584,realDonaldTrump,Because of corruption or because I won despite corruption? ,14651,"Washington, DC",2020-12-16 01:05:47,0.0,0.0,2020-12-15 20:05:47-05:00,2020-12-15
0,1339061769441075205,realDonaldTrump,Franklin Graham: ‘I Am Grateful to God’ for ‘the Last Four Years’  via @BreitbartNews Thank you Franklin!,1081,"Washington, DC",2020-12-16 04:16:19,0.0,0.06666666666666667,2020-12-15 23:16:19-05:00,2020-12-15
0,1339071350900723713,realDonaldTrump,Poll: 92% of Republican Voters think the election was rigged!,9239,"Washington, DC",2020-12-16 04:54:23,0.0,0.0,2020-12-15 23:54:23-05:00,2020-12-15
0,1339090279429775363,realDonaldTrump,"“Study: Dominion Machines shifted 2-3% of Trump Votes to Biden. Far more votes than needed to sway election.” Florida, Ohio, Texas and many other states were won by even greater margins than projected. Did just as well with Swing States, but bad things happened. @OANN",3908,"Washington, DC",2020-12-16 06:09:36,0.1291666666666667,0.5902777777777778,2020-12-16 01:09:36-05:00,2020-12-16
1,1339083004216532993,realDonaldTrump,"Trump's allies slam Mitch McConnell for congratulating Biden  via @MailOnline. Mitch, 75,000,000 VOTES, a record for a sitting President (by a lot). Too soon to give up. Republican Party must finally learn to fight. People are angry!",7363,"Washington, DC",2020-12-16 05:40:41,-0.3125,1.0,2020-12-16 00:40:41-05:00,2020-12-16
0,1339198867275980802,realDonaldTrump,"Can’t believe how badly @FoxNews is doing in the ratings. They played right into the hands of the Radical Left Democrats, &amp; now are floating in limboland. Hiring fired @donnabraziIe, and far worse, allowing endless negative and unedited commercials. @FoxNews is dead. Really Sad!",2877,"Washington, DC",2020-12-16 13:21:05,-0.21825396825396826,0.5947089947089947,2020-12-16 08:21:05-05:00,2020-12-16
0,1339225465584840704,realDonaldTrump,"Perhaps the biggest difference between 2016 and 2020 is @FoxNews, despite the fact that I went from 63,000,000 Votes to 75,000,000 Votes, a record 12,000,000 Vote increase. Obama went down 3,000,000 Votes, and won. Rigged Election!!!",6606,"Washington, DC",2020-12-16 15:06:47,-0.3038194444444445,0.2888888888888889,2020-12-16 10:06:47-05:00,2020-12-16
0,1339286784790966274,realDonaldTrump,TRUE! ,1252,"Washington, DC",2020-12-16 19:10:26,0.4375,0.65,2020-12-16 14:10:26-05:00,2020-12-16
2,1339281950490697729,realDonaldTrump,"Chris Krebs was totally excoriated and proven wrong at the Senate Hearing on the Fraudulent 2020 Election. Massive FRAUD took place with machines, people voting from out of state, illegals, dead people, no signatures—and so much more!",10887,"Washington, DC",2020-12-16 18:51:14,-0.01499999999999999,0.71,2020-12-16 13:51:14-05:00,2020-12-16
3,1339277405458997249,realDonaldTrump,Former United States Solicitor General Ken Starr: Pennsylvania “Flagrantly Violated” Laws Ahead of Election.,15313,"Washington, DC",2020-12-16 18:33:10,0.02500000000000001,0.25,2020-12-16 13:33:10-05:00,2020-12-16
4,1339275859841134594,realDonaldTrump,"Senate Hearings going on LIVE @OANN, as to the Fraudulent 2020 Election that just took place. @SenRonJohnson doing an excellent job. Nevada must be flipped based on testimony!",13593,"Washington, DC",2020-12-16 18:27:02,0.5681818181818181,0.75,2020-12-16 13:27:02-05:00,2020-12-16
0,1339453818996727809,realDonaldTrump,“Michigan fraud witness totally debunks Dominion CEO.” @OANN  It was brutal!,2510,"Washington, DC",2020-12-17 06:14:10,-0.5,0.875,2020-12-17 01:14:10-05:00,2020-12-17
0,1339585198816522242,realDonaldTrump,Crazy! ,4357,"Washington, DC",2020-12-17 14:56:14,-0.75,0.9,2020-12-17 09:56:14-05:00,2020-12-17
1,1339585047481917441,realDonaldTrump,"I have NOTHING to do with the potential prosecution of Hunter Biden, or the Biden family. It is just more Fake News. Actually, I find it very sad to watch!",9066,"Washington, DC",2020-12-17 14:55:38,-0.1625,0.72,2020-12-17 09:55:38-05:00,2020-12-17
2,1339584378154885124,realDonaldTrump,"All-time Stock Market high. The Vaccine and the Vaccine rollout are getting the best of reviews. Moving along really well. Get those “shots” everyone! Also, stimulus talks looking very good.",6635,"Washington, DC",2020-12-17 14:52:58,0.58,0.45499999999999996,2020-12-17 09:52:58-05:00,2020-12-17
0,1339597489926590465,realDonaldTrump,Just released data shows many thousands of noncitizens voted in Nevada. They are totally ineligible to vote!,19451,"Washington, DC",2020-12-17 15:45:04,0.25,0.625,2020-12-17 10:45:04-05:00,2020-12-17
0,1339709639584337920,realDonaldTrump,Democrats would never put up with a Presidential Election stolen by the Republicans!,6094,"Washington, DC",2020-12-17 23:10:43,0.0,0.0,2020-12-17 18:10:43-05:00,2020-12-17
0,1339748940380577792,realDonaldTrump,"That’s because he is a great champion and man of courage. More Republican Senators should follow his lead. We had a landslide victory, and then it was swindled away from the Republican Party - but we caught them. Do something! ",3538,"Washington, DC",2020-12-18 01:46:53,0.7125,0.625,2020-12-17 20:46:53-05:00,2020-12-17
0,1339759289234317312,realDonaldTrump,We won Wisconsin big. They rigged the vote! ,2600,"Washington, DC",2020-12-18 02:28:00,0.0,0.1,2020-12-17 21:28:00-05:00,2020-12-17
1,1339758279526916097,realDonaldTrump,Thank you! ,2322,"Washington, DC",2020-12-18 02:24:00,0.0,0.0,2020-12-17 21:24:00-05:00,2020-12-17
2,1339758142381551629,realDonaldTrump,Tommy will be more popular than ever before - a hero! ,2946,"Washington, DC",2020-12-18 02:23:27,0.625,0.7,2020-12-17 21:23:27-05:00,2020-12-17
0,1339770665168228354,realDonaldTrump,"I am very disappointed in the United States Supreme Court, and so is our great country!",6733,"Washington, DC",2020-12-18 03:13:12,0.012499999999999956,0.8625,2020-12-17 22:13:12-05:00,2020-12-17
1,1339768443042738176,realDonaldTrump,"New Peter Strzok Texts Undermine Official Narrative on Start of ‘Russia Collusion‘ Investigation  via @BreitbartNews. Check out last in his class John McCain, one of the most overrated people in D.C.",5243,"Washington, DC",2020-12-18 03:04:23,0.21212121212121213,0.34040404040404043,2020-12-17 22:04:23-05:00,2020-12-17
0,1339938332223139840,realDonaldTrump,"Governor @BrianKempGA of Georgia still has not called a Special Session. So easy to do, why is he not doing it? It will give us the State. MUST ACT NOW!",880,"Washington, DC",2020-12-18 14:19:27,0.449404761904762,0.7023809523809523,2020-12-18 09:19:27-05:00,2020-12-18
0,1339953001847525379,realDonaldTrump,"The Secretary of State and Governor of Georgia, both so-called “Republicans”, aren’t allowing Fulton County to go through the vital Voter Signature Verification process. Also, they are not allowing Republican “watchers” to be present and verify! @BrianKempGA",19125,"Washington, DC",2020-12-18 15:17:45,0.05,0.2,2020-12-18 10:17:45-05:00,2020-12-18
0,1339971240157736960,realDonaldTrump,THANK YOU to the GREAT men and women of @FedEx and @UPS for driving through the storms this week to deliver millions of doses of the vaccine across the country. Two Great American Companies!,13489,"Washington, DC",2020-12-18 16:30:13,0.5333333333333333,0.5,2020-12-18 11:30:13-05:00,2020-12-18
0,1340096386113687554,realDonaldTrump,"Congratulations, the Moderna vaccine is now available!",11379,"Washington, DC",2020-12-19 00:47:30,0.5,0.4,2020-12-18 19:47:30-05:00,2020-12-18
0,1340185773220515840,realDonaldTrump,"Peter Navarro releases 36-page report alleging election fraud 'more than sufficient' to swing victory to Trump  A great report by Peter. Statistically impossible to have lost the 2020 Election. Big protest in D.C. on January 6th. Be there, will be wild!",9322,"Washington, DC",2020-12-19 06:42:42,0.15166666666666667,0.55,2020-12-19 01:42:42-05:00,2020-12-19
0,1340306154031857665,realDonaldTrump,"He didn’t win the Election. He lost all 6 Swing States, by a lot. They then dumped hundreds of thousands of votes in each one, and got caught. Now Republican politicians have to fight so that their great victory is not stolen. Don’t be weak fools! ",16952,"Washington, DC",2020-12-19 14:41:03,0.3770833333333334,0.5916666666666667,2020-12-19 09:41:03-05:00,2020-12-19
0,1340333619299147781,realDonaldTrump,"....discussing the possibility that it may be China (it may!). There could also have been a hit on our ridiculous voting machines during the election, which is now obvious that I won big, making it an even more corrupted embarrassment for the USA. @DNI_Ratcliffe @SecPompeo",16042,"Washington, DC",2020-12-19 16:30:11,0.04166666666666667,0.525,2020-12-19 11:30:11-05:00,2020-12-19
1,1340333618691002368,realDonaldTrump,"The Cyber Hack is far greater in the Fake News Media than in actuality. I have been fully briefed and everything is well under control. Russia, Russia, Russia is the priority chant when anything happens because Lamestream is, for mostly financial reasons, petrified of....",17915,"Washington, DC",2020-12-19 16:30:11,0.024999999999999994,0.625,2020-12-19 11:30:11-05:00,2020-12-19
0,1340373798617559040,realDonaldTrump,Very happy to have helped get @WreathsAcross America so beautifully open and operating today. Congratulations to all of those who have worked so hard for this great success!,2528,"Washington, DC",2020-12-19 19:09:51,0.37666666666666665,0.5583333333333333,2020-12-19 14:09:51-05:00,2020-12-19
0,1340466552420896769,realDonaldTrump,Watch @RealPNavarro NOW on the Election Fraud. @JesseBWatters  @FoxNews,8630,"Washington, DC",2020-12-20 01:18:25,0.0,0.0,2020-12-19 20:18:25-05:00,2020-12-19
0,1340523944680583169,realDonaldTrump,Martial law = Fake News. Just more knowingly bad reporting!,4680,"Washington, DC",2020-12-20 05:06:28,-0.21874999999999994,0.5416666666666666,2020-12-20 00:06:28-05:00,2020-12-20
1,1340523358551732233,realDonaldTrump,"What would Bolton, one of the dumbest people in Washington, know? Wasn’t he the person who so stupidly said, on television, “Libyan solution”, when describing what the U.S. was going to do for North Korea? I’ve got plenty of other Bolton “stupid stories”.",3796,"Washington, DC",2020-12-20 05:04:09,-0.575,0.7916666666666666,2020-12-20 00:04:09-05:00,2020-12-20
2,1340520653653458949,realDonaldTrump,"As badly as we were treated in Georgia by the “Republican” Governor and “Republican” Secretary of State, we must have a massive victory for two great people, @KLoeffler &amp; @sendavidperdue, on January 5th. I will be having a big Rally for them on Monday night, January 4th. WIN!",6558,"Washington, DC",2020-12-20 04:53:24,0.22000000000000003,0.5833333333333333,2020-12-19 23:53:24-05:00,2020-12-19
0,1340529063799246848,realDonaldTrump,GREATEST ELECTION FRAUD IN THE HISTORY OF OUR COUNTRY!!!,17410,"Washington, DC",2020-12-20 05:26:49,1.0,1.0,2020-12-20 00:26:49-05:00,2020-12-20
1,1340527057151930369,realDonaldTrump,"Why isn’t Congress giving our people a Stimulus Bill? It wasn’t their fault, it was the fault of China. GET IT DONE, and give them more money in direct payments.",12716,"Washington, DC",2020-12-20 05:18:50,0.3,0.45,2020-12-20 00:18:50-05:00,2020-12-20
